close,log_ret,volatility,rsi_norm,macd_norm,vol_change
10116.673828125,0.025179720219250152,0.3346690709928755,0.6482549032997997,0.04181802534515949,0.01791655539534176
9856.611328125,-0.026042505869956382,0.3553033904171186,0.41315962280427243,0.04228117474992893,0.09525622744803641
10208.236328125,0.03505244674627077,0.36586592229006243,0.3871808677817882,0.042623012453536474,-0.04514292912495321
10326.0546875,0.011475404940052,0.3336083178798039,0.44462142576934893,0.043959474915849193,0.14319833652610825
10214.3798828125,-0.010873762642183454,0.3415356521207045,0.32215127876928534,0.0445052125227326,0.1275810391237755
10312.1162109375,0.009523015160699344,0.334300204081808,0.45168554366435926,0.04438763023527443,-0.1300248414500942
9889.4248046875,-0.04185355039924229,0.37584311459712993,0.19788920047507033,0.042596318653257366,0.012082041905674856
9934.43359375,0.004540878520857384,0.36017234511661933,0.2354875620347113,0.03940474677640284,-0.011239812333823096
9690.142578125,-0.02489772344158013,0.3361129610469408,0.14694145129396843,0.035518151821274824,0.058726231542070906
10141.99609375,0.04557569247775114,0.36916003840111405,0.31628825125805177,0.03345003301740218,0.02729310158072451
9633.38671875,-0.05144998404328957,0.41293414458407807,0.006409412215232635,0.030202451327274806,-0.00591971247508738
9608.4755859375,-0.0025892656683303506,0.40801815744172987,-0.040132312179631244,0.02579061671441794,-0.04497756853650259
9686.44140625,0.008081532009711982,0.4085795413594796,-0.036079976413737,0.02244396818078297,-0.09312355812069839
9663.181640625,-0.002404158134973382,0.40809310842492724,-0.067558808198404,0.019584291198876384,-0.13286718236678396
9924.515625,0.02668506547579107,0.41650271715719306,-0.06407747266170276,0.018729157528063624,0.13906913792503062
9650.1748046875,-0.028031992193656916,0.4279501652978132,-0.06851254365544505,0.016500787273999614,0.09037108335785504
9341.705078125,-0.03248723753845248,0.4124833508809593,-0.2917648173252567,0.011982816354095534,-0.05858665632498372
8820.5224609375,-0.057407687925487366,0.4539760696370387,-0.446304579634008,0.0036317045926964595,0.17052587871765468
8784.494140625,-0.004092966388449268,0.4519017290286224,-0.43360320208325703,-0.0038488624272064315,-0.10333185688577373
8672.455078125,-0.012836217768337236,0.4501214959519022,-0.49506895678437846,-0.010833108982240375,-0.01920101285245579
8599.5087890625,-0.008446835964171201,0.4343385121855835,-0.4354528713557207,-0.016956293461485944,-0.22012068674131058
8562.4541015625,-0.004318240904803676,0.42926754682355456,-0.46440305054553077,-0.02192664287415754,-0.01246062072666021
8869.669921875,0.035250739590151826,0.42952591991298483,-0.27193082397870283,-0.021866684671951468,0.19260997706805227
8787.7861328125,-0.009274764811755473,0.42394931259175983,-0.5115551825843252,-0.023115384428902028,-0.011049721361573006
8755.24609375,-0.0037097436703969933,0.4240825381887134,-0.404454679610925,-0.024055111388534844,-0.19875022029177813
9078.7626953125,0.03628484201142127,0.44844358029644393,-0.21447799417038965,-0.020736030437719936,0.1332173971525883
9122.5458984375,0.004811004368074786,0.429668606089198,-0.23152271671894525,-0.01809889856897617,0.02803864252556565
8909.9541015625,-0.02357983053034934,0.4337985130390082,-0.2869518309112877,-0.0181873330961999,-0.11981412714321138
8108.1162109375,-0.09430352876922735,0.5335702329596499,-0.573823787942651,-0.02735143959700632,0.09868008166451148
7923.64453125,-0.02301429329184435,0.4948106575225698,-0.5613707481842849,-0.035431487030942184,0.16059940674425377
